dataset,name,accent,age,language,podcast,sex,speaker_id,subdataset,subset,type
vox2,id08306,,,,,f,id08306,,train,speakers
vox2,id08307,,,,,m,id08307,,train,speakers
vox2,id08309,,,,,m,id08309,,val,speakers
vox2,id08311,,,,,f,id08311,,val,speakers
vox2,id08312,,,,,m,id08312,,train,speakers
vox2,id08313,,,,,m,id08313,,train,speakers
vox2,id08314,,,,,m,id08314,,train,speakers
vox2,id08315,,,,,f,id08315,,train,speakers
vox2,id08317,,,,,f,id08317,,train,speakers
vox2,id08318,,,,,f,id08318,,val,speakers
vox2,id08320,,,,,f,id08320,,val,speakers
vox2,id08321,,,,,f,id08321,,train,speakers
vox2,id08323,,,,,m,id08323,,train,speakers
vox2,id08324,,,,,m,id08324,,train,speakers
vox2,id08327,,,,,f,id08327,,val,speakers
vox2,id08329,,,,,f,id08329,,train,speakers
vox2,id08330,,,,,m,id08330,,train,speakers
vox2,id08331,,,,,f,id08331,,train,speakers
vox2,id08333,,,,,f,id08333,,train,speakers
vox2,id08334,,,,,f,id08334,,train,speakers
vox2,id08335,,,,,f,id08335,,train,speakers
vox2,id08337,,,,,m,id08337,,train,speakers
vox2,id08338,,,,,m,id08338,,train,speakers
vox2,id08339,,,,,m,id08339,,train,speakers
vox2,id08340,,,,,f,id08340,,train,speakers
vox2,id08343,,,,,f,id08343,,train,speakers
vox2,id08344,,,,,f,id08344,,train,speakers
vox2,id08347,,,,,f,id08347,,train,speakers
vox2,id08348,,,,,m,id08348,,train,speakers
vox2,id08349,,,,,f,id08349,,train,speakers
vox2,id08350,,,,,f,id08350,,train,speakers
vox2,id08351,,,,,f,id08351,,train,speakers
vox2,id08352,,,,,f,id08352,,train,speakers
vox2,id08353,,,,,f,id08353,,train,speakers
vox2,id08354,,,,,f,id08354,,val,speakers
vox2,id08355,,,,,f,id08355,,train,speakers
vox2,id08356,,,,,f,id08356,,train,speakers
vox2,id08358,,,,,m,id08358,,train,speakers
vox2,id08360,,,,,m,id08360,,train,speakers
vox2,id08362,,,,,f,id08362,,train,speakers
vox2,id08364,,,,,m,id08364,,train,speakers
vox2,id08365,,,,,m,id08365,,train,speakers
vox2,id08368,,,,,f,id08368,,test,speakers
vox2,id08370,,,,,f,id08370,,train,speakers
vox2,id08372,,,,,m,id08372,,val,speakers
vox2,id08373,,,,,m,id08373,,train,speakers
vox2,id08375,,,,,m,id08375,,train,speakers
vox2,id08376,,,,,m,id08376,,train,speakers
vox2,id08377,,,,,m,id08377,,test,speakers
vox2,id08380,,,,,m,id08380,,train,speakers
vox2,id08381,,,,,m,id08381,,val,speakers
vox2,id08382,,,,,f,id08382,,train,speakers
vox2,id08394,,,,,f,id08394,,train,speakers
vox2,id08395,,,,,m,id08395,,test,speakers
vox2,id08396,,,,,f,id08396,,train,speakers
vox2,id08397,,,,,f,id08397,,train,speakers
vox2,id08398,,,,,f,id08398,,train,speakers
vox2,id08399,,,,,f,id08399,,val,speakers
vox2,id08400,,,,,f,id08400,,train,speakers
vox2,id08402,,,,,f,id08402,,train,speakers
vox2,id08403,,,,,f,id08403,,train,speakers
vox2,id08404,,,,,f,id08404,,train,speakers
vox2,id08405,,,,,f,id08405,,train,speakers
vox2,id08406,,,,,f,id08406,,train,speakers
vox2,id08408,,,,,f,id08408,,val,speakers
vox2,id08411,,,,,f,id08411,,train,speakers
vox2,id08414,,,,,f,id08414,,train,speakers
vox2,id08415,,,,,f,id08415,,train,speakers
vox2,id08416,,,,,f,id08416,,train,speakers
vox2,id08417,,,,,f,id08417,,val,speakers
vox2,id08418,,,,,m,id08418,,train,speakers
vox2,id08419,,,,,m,id08419,,train,speakers
vox2,id08420,,,,,m,id08420,,train,speakers
vox2,id08421,,,,,f,id08421,,train,speakers
vox2,id08422,,,,,f,id08422,,train,speakers
vox2,id08423,,,,,m,id08423,,train,speakers
vox2,id08424,,,,,m,id08424,,train,speakers
vox2,id08426,,,,,f,id08426,,val,speakers
vox2,id08432,,,,,m,id08432,,train,speakers
vox2,id08433,,,,,f,id08433,,train,speakers
vox2,id08434,,,,,m,id08434,,train,speakers
vox2,id08437,,,,,m,id08437,,train,speakers
vox2,id08438,,,,,m,id08438,,train,speakers
vox2,id08440,,,,,f,id08440,,train,speakers
vox2,id08441,,,,,f,id08441,,train,speakers
vox2,id08442,,,,,f,id08442,,train,speakers
vox2,id08443,,,,,m,id08443,,train,speakers
vox2,id08445,,,,,m,id08445,,train,speakers
vox2,id08446,,,,,m,id08446,,train,speakers
vox2,id08451,,,,,m,id08451,,train,speakers
vox2,id08453,,,,,m,id08453,,val,speakers
vox2,id08454,,,,,m,id08454,,train,speakers
vox2,id08455,,,,,m,id08455,,train,speakers
vox2,id08457,,,,,m,id08457,,train,speakers
vox2,id08458,,,,,f,id08458,,test,speakers
vox2,id08459,,,,,f,id08459,,train,speakers
vox2,id08462,,,,,f,id08462,,val,speakers
vox2,id08463,,,,,f,id08463,,train,speakers
vox2,id08464,,,,,f,id08464,,train,speakers
vox2,id08465,,,,,f,id08465,,train,speakers
vox2,id08467,,,,,f,id08467,,test,speakers
vox2,id08468,,,,,f,id08468,,train,speakers
vox2,id08470,,,,,m,id08470,,train,speakers
vox2,id08471,,,,,f,id08471,,val,speakers
vox2,id08472,,,,,f,id08472,,train,speakers
vox2,id08474,,,,,f,id08474,,train,speakers
vox2,id08475,,,,,m,id08475,,train,speakers
vox2,id08476,,,,,m,id08476,,test,speakers
vox2,id08477,,,,,m,id08477,,train,speakers
vox2,id08478,,,,,m,id08478,,train,speakers
vox2,id08480,,,,,m,id08480,,val,speakers
vox2,id08481,,,,,f,id08481,,train,speakers
vox2,id08482,,,,,f,id08482,,train,speakers
vox2,id08483,,,,,m,id08483,,train,speakers
vox2,id08489,,,,,m,id08489,,val,speakers
vox2,id08490,,,,,m,id08490,,train,speakers
vox2,id08492,,,,,f,id08492,,train,speakers
vox2,id08494,,,,,m,id08494,,test,speakers
vox2,id08496,,,,,m,id08496,,train,speakers
vox2,id08497,,,,,m,id08497,,train,speakers
vox2,id08498,,,,,m,id08498,,val,speakers
vox2,id08499,,,,,m,id08499,,train,speakers
vox2,id08500,,,,,m,id08500,,val,speakers
vox2,id08501,,,,,m,id08501,,train,speakers
vox2,id08502,,,,,m,id08502,,train,speakers
vox2,id08510,,,,,m,id08510,,train,speakers
vox2,id08511,,,,,m,id08511,,train,speakers
vox2,id08512,,,,,m,id08512,,train,speakers
vox2,id08513,,,,,m,id08513,,train,speakers
vox2,id08515,,,,,m,id08515,,train,speakers
vox2,id08516,,,,,m,id08516,,val,speakers
vox2,id08517,,,,,m,id08517,,train,speakers
vox2,id08518,,,,,m,id08518,,train,speakers
vox2,id08520,,,,,m,id08520,,train,speakers
vox2,id08521,,,,,m,id08521,,train,speakers
vox2,id08522,,,,,m,id08522,,train,speakers
vox2,id08523,,,,,m,id08523,,train,speakers
vox2,id08524,,,,,m,id08524,,train,speakers
vox2,id08525,,,,,m,id08525,,val,speakers
vox2,id08527,,,,,m,id08527,,train,speakers
vox2,id08528,,,,,m,id08528,,train,speakers
vox2,id08529,,,,,m,id08529,,train,speakers
vox2,id08530,,,,,m,id08530,,train,speakers
vox2,id08531,,,,,m,id08531,,train,speakers
vox2,id08532,,,,,m,id08532,,train,speakers
vox2,id08533,,,,,m,id08533,,train,speakers
vox2,id08534,,,,,m,id08534,,val,speakers
vox2,id08535,,,,,m,id08535,,train,speakers
vox2,id08536,,,,,m,id08536,,train,speakers
vox2,id08538,,,,,m,id08538,,train,speakers
vox2,id08540,,,,,m,id08540,,train,speakers
vox2,id08543,,,,,f,id08543,,val,speakers
vox2,id08544,,,,,f,id08544,,train,speakers
vox2,id08545,,,,,f,id08545,,train,speakers
vox2,id08546,,,,,f,id08546,,train,speakers
vox2,id08547,,,,,f,id08547,,train,speakers
vox2,id08549,,,,,f,id08549,,train,speakers
vox2,id08551,,,,,f,id08551,,train,speakers
vox2,id08553,,,,,f,id08553,,train,speakers
vox2,id08554,,,,,m,id08554,,train,speakers
vox2,id08555,,,,,m,id08555,,train,speakers
vox2,id08556,,,,,m,id08556,,train,speakers
vox2,id08563,,,,,m,id08563,,train,speakers
vox2,id08564,,,,,m,id08564,,train,speakers
vox2,id08565,,,,,m,id08565,,train,speakers
vox2,id08566,,,,,m,id08566,,test,speakers
vox2,id08567,,,,,m,id08567,,train,speakers
vox2,id08568,,,,,m,id08568,,train,speakers
vox2,id08569,,,,,f,id08569,,train,speakers
vox2,id08570,,,,,f,id08570,,val,speakers
vox2,id08572,,,,,f,id08572,,train,speakers
vox2,id08573,,,,,f,id08573,,train,speakers
vox2,id08574,,,,,m,id08574,,train,speakers
vox2,id08577,,,,,f,id08577,,train,speakers
vox2,id08578,,,,,f,id08578,,train,speakers
vox2,id08580,,,,,m,id08580,,train,speakers
vox2,id08581,,,,,m,id08581,,train,speakers
vox2,id08583,,,,,m,id08583,,train,speakers
vox2,id08585,,,,,m,id08585,,train,speakers
vox2,id08586,,,,,f,id08586,,train,speakers
vox2,id08587,,,,,m,id08587,,train,speakers
vox2,id08588,,,,,m,id08588,,val,speakers
vox2,id08589,,,,,m,id08589,,train,speakers
vox2,id08590,,,,,m,id08590,,train,speakers
vox2,id08592,,,,,m,id08592,,train,speakers
vox2,id08593,,,,,m,id08593,,test,speakers
vox2,id08595,,,,,f,id08595,,train,speakers
vox2,id08597,,,,,m,id08597,,val,speakers
vox2,id08598,,,,,m,id08598,,train,speakers
vox2,id08599,,,,,m,id08599,,train,speakers
vox2,id08600,,,,,m,id08600,,train,speakers
vox2,id08601,,,,,m,id08601,,train,speakers
vox2,id08602,,,,,m,id08602,,train,speakers
vox2,id08603,,,,,m,id08603,,train,speakers
vox2,id08604,,,,,m,id08604,,train,speakers
vox2,id08605,,,,,m,id08605,,train,speakers
vox2,id08606,,,,,m,id08606,,val,speakers
vox2,id08607,,,,,m,id08607,,train,speakers
vox2,id08608,,,,,m,id08608,,train,speakers
vox2,id08609,,,,,m,id08609,,train,speakers
vox2,id08610,,,,,m,id08610,,train,speakers
vox2,id08611,,,,,m,id08611,,train,speakers
vox2,id08612,,,,,m,id08612,,train,speakers
vox2,id08613,,,,,m,id08613,,train,speakers
vox2,id08614,,,,,m,id08614,,train,speakers
vox2,id08615,,,,,m,id08615,,val,speakers
vox2,id08616,,,,,m,id08616,,train,speakers
vox2,id08617,,,,,m,id08617,,train,speakers
vox2,id08618,,,,,m,id08618,,train,speakers
vox2,id08622,,,,,m,id08622,,train,speakers
vox2,id08623,,,,,m,id08623,,train,speakers
vox2,id08624,,,,,m,id08624,,val,speakers
vox2,id08625,,,,,m,id08625,,train,speakers
vox2,id08626,,,,,m,id08626,,train,speakers
vox2,id08627,,,,,m,id08627,,train,speakers
vox2,id08628,,,,,m,id08628,,train,speakers
vox2,id08629,,,,,m,id08629,,test,speakers
vox2,id08633,,,,,m,id08633,,val,speakers
vox2,id08634,,,,,m,id08634,,train,speakers
vox2,id08635,,,,,m,id08635,,train,speakers
vox2,id08637,,,,,f,id08637,,train,speakers
vox2,id08638,,,,,m,id08638,,test,speakers
vox2,id08639,,,,,f,id08639,,train,speakers
vox2,id08640,,,,,f,id08640,,train,speakers
vox2,id08641,,,,,f,id08641,,train,speakers
vox2,id08642,,,,,m,id08642,,val,speakers
vox2,id08643,,,,,m,id08643,,train,speakers
vox2,id08645,,,,,m,id08645,,train,speakers
vox2,id08646,,,,,m,id08646,,train,speakers
vox2,id08647,,,,,m,id08647,,test,speakers
vox2,id08648,,,,,m,id08648,,train,speakers
vox2,id08649,,,,,m,id08649,,train,speakers
vox2,id08650,,,,,m,id08650,,train,speakers
vox2,id08651,,,,,m,id08651,,val,speakers
vox2,id08652,,,,,m,id08652,,train,speakers
vox2,id08653,,,,,m,id08653,,train,speakers
vox2,id08655,,,,,m,id08655,,train,speakers
vox2,id08656,,,,,m,id08656,,test,speakers
vox2,id08657,,,,,m,id08657,,train,speakers
vox2,id08658,,,,,m,id08658,,train,speakers
vox2,id08659,,,,,m,id08659,,train,speakers
vox2,id08660,,,,,m,id08660,,val,speakers
vox2,id08661,,,,,m,id08661,,train,speakers
vox2,id08663,,,,,f,id08663,,train,speakers
vox2,id08665,,,,,f,id08665,,test,speakers
vox2,id08666,,,,,f,id08666,,train,speakers
vox2,id08667,,,,,m,id08667,,train,speakers
vox2,id08668,,,,,m,id08668,,train,speakers
vox2,id08669,,,,,m,id08669,,val,speakers
vox2,id08670,,,,,f,id08670,,train,speakers
vox2,id08671,,,,,f,id08671,,train,speakers
vox2,id08672,,,,,m,id08672,,train,speakers
vox2,id08674,,,,,m,id08674,,test,speakers
vox2,id08676,,,,,f,id08676,,train,speakers
vox2,id08677,,,,,m,id08677,,train,speakers
vox2,id08678,,,,,f,id08678,,val,speakers
vox2,id08679,,,,,f,id08679,,train,speakers
vox2,id08680,,,,,f,id08680,,train,speakers
vox2,id08681,,,,,m,id08681,,train,speakers
vox2,id08683,,,,,m,id08683,,test,speakers
vox2,id08684,,,,,m,id08684,,train,speakers
vox2,id08685,,,,,m,id08685,,train,speakers
vox2,id08686,,,,,m,id08686,,train,speakers
vox2,id08687,,,,,m,id08687,,val,speakers
vox2,id08688,,,,,m,id08688,,train,speakers
vox2,id08691,,,,,m,id08691,,train,speakers
vox2,id08692,,,,,m,id08692,,test,speakers
vox2,id08693,,,,,m,id08693,,train,speakers
vox2,id08694,,,,,m,id08694,,train,speakers
vox2,id08695,,,,,m,id08695,,train,speakers
vox2,id08698,,,,,f,id08698,,train,speakers
vox2,id08699,,,,,f,id08699,,train,speakers
vox2,id08700,,,,,f,id08700,,train,speakers
vox2,id08702,,,,,f,id08702,,train,speakers
vox2,id08703,,,,,f,id08703,,train,speakers
vox2,id08704,,,,,f,id08704,,train,speakers
vox2,id08705,,,,,m,id08705,,val,speakers
vox2,id08706,,,,,m,id08706,,train,speakers
vox2,id08707,,,,,m,id08707,,train,speakers
vox2,id08708,,,,,m,id08708,,train,speakers
vox2,id08709,,,,,m,id08709,,train,speakers
vox2,id08710,,,,,m,id08710,,train,speakers
vox2,id08711,,,,,f,id08711,,train,speakers
vox2,id08713,,,,,m,id08713,,train,speakers
vox2,id08714,,,,,m,id08714,,val,speakers
vox2,id08715,,,,,f,id08715,,train,speakers
vox2,id08716,,,,,f,id08716,,train,speakers
vox2,id08719,,,,,m,id08719,,test,speakers
vox2,id08721,,,,,m,id08721,,train,speakers
vox2,id08722,,,,,m,id08722,,train,speakers
vox2,id08723,,,,,m,id08723,,val,speakers
vox2,id08724,,,,,m,id08724,,train,speakers
vox2,id08725,,,,,m,id08725,,train,speakers
vox2,id08726,,,,,m,id08726,,train,speakers
vox2,id08727,,,,,m,id08727,,train,speakers
vox2,id08728,,,,,m,id08728,,test,speakers
vox2,id08730,,,,,m,id08730,,train,speakers
vox2,id08731,,,,,m,id08731,,train,speakers
vox2,id08732,,,,,m,id08732,,val,speakers
vox2,id08733,,,,,m,id08733,,train,speakers
vox2,id08736,,,,,m,id08736,,train,speakers
vox2,id08737,,,,,f,id08737,,test,speakers
vox2,id08738,,,,,m,id08738,,train,speakers
vox2,id08739,,,,,m,id08739,,train,speakers
vox2,id08740,,,,,m,id08740,,train,speakers
vox2,id08741,,,,,m,id08741,,val,speakers
vox2,id08742,,,,,m,id08742,,train,speakers
vox2,id08743,,,,,m,id08743,,train,speakers
vox2,id08745,,,,,m,id08745,,train,speakers
vox2,id08746,,,,,m,id08746,,test,speakers
vox2,id08747,,,,,m,id08747,,train,speakers
vox2,id08748,,,,,m,id08748,,train,speakers
vox2,id08749,,,,,m,id08749,,train,speakers
vox2,id08750,,,,,m,id08750,,val,speakers
vox2,id08751,,,,,f,id08751,,train,speakers
vox2,id08754,,,,,m,id08754,,train,speakers
vox2,id08755,,,,,m,id08755,,test,speakers
vox2,id08756,,,,,f,id08756,,train,speakers
vox2,id08757,,,,,f,id08757,,train,speakers
vox2,id08758,,,,,m,id08758,,train,speakers
vox2,id08760,,,,,m,id08760,,train,speakers
vox2,id08761,,,,,f,id08761,,train,speakers
vox2,id08762,,,,,f,id08762,,train,speakers
vox2,id08764,,,,,f,id08764,,test,speakers
vox2,id08765,,,,,m,id08765,,train,speakers
vox2,id08766,,,,,f,id08766,,train,speakers
vox2,id08768,,,,,m,id08768,,val,speakers
vox2,id08769,,,,,m,id08769,,train,speakers
vox2,id08771,,,,,m,id08771,,train,speakers
vox2,id08773,,,,,m,id08773,,test,speakers
vox2,id08774,,,,,m,id08774,,train,speakers
vox2,id08775,,,,,f,id08775,,train,speakers
vox2,id08776,,,,,m,id08776,,train,speakers
vox2,id08781,,,,,m,id08781,,train,speakers
vox2,id08782,,,,,m,id08782,,test,speakers
vox2,id08783,,,,,f,id08783,,train,speakers
vox2,id08784,,,,,f,id08784,,train,speakers
vox2,id08785,,,,,f,id08785,,train,speakers
vox2,id08786,,,,,f,id08786,,val,speakers
vox2,id08788,,,,,f,id08788,,train,speakers
vox2,id08789,,,,,f,id08789,,train,speakers
vox2,id08790,,,,,f,id08790,,train,speakers
vox2,id08792,,,,,f,id08792,,train,speakers
vox2,id08794,,,,,f,id08794,,train,speakers
vox2,id08795,,,,,f,id08795,,val,speakers
vox2,id08797,,,,,f,id08797,,train,speakers
vox2,id08799,,,,,f,id08799,,train,speakers
vox2,id08800,,,,,f,id08800,,train,speakers
vox2,id08801,,,,,f,id08801,,train,speakers
vox2,id08802,,,,,f,id08802,,train,speakers
vox2,id08803,,,,,m,id08803,,train,speakers
vox2,id08804,,,,,m,id08804,,val,speakers
vox2,id08805,,,,,m,id08805,,train,speakers
vox2,id08806,,,,,f,id08806,,train,speakers
vox2,id08808,,,,,f,id08808,,train,speakers
vox2,id08809,,,,,f,id08809,,test,speakers
vox2,id08810,,,,,f,id08810,,train,speakers
vox2,id08811,,,,,f,id08811,,train,speakers
vox2,id08819,,,,,f,id08819,,train,speakers
vox2,id08820,,,,,f,id08820,,train,speakers
vox2,id08821,,,,,f,id08821,,train,speakers
vox2,id08822,,,,,m,id08822,,val,speakers
vox2,id08823,,,,,m,id08823,,train,speakers
vox2,id08830,,,,,m,id08830,,train,speakers
vox2,id08831,,,,,m,id08831,,val,speakers
vox2,id08832,,,,,m,id08832,,train,speakers
vox2,id08834,,,,,f,id08834,,train,speakers
vox2,id08837,,,,,m,id08837,,train,speakers
vox2,id08839,,,,,f,id08839,,train,speakers
vox2,id08840,,,,,f,id08840,,val,speakers
vox2,id08850,,,,,f,id08850,,train,speakers
vox2,id08853,,,,,f,id08853,,train,speakers
vox2,id08860,,,,,m,id08860,,train,speakers
vox2,id08862,,,,,f,id08862,,train,speakers
vox2,id08863,,,,,f,id08863,,test,speakers
vox2,id08864,,,,,m,id08864,,train,speakers
vox2,id08866,,,,,m,id08866,,train,speakers
vox2,id08868,,,,,m,id08868,,train,speakers
vox2,id08870,,,,,f,id08870,,train,speakers
vox2,id08871,,,,,f,id08871,,train,speakers
vox2,id08872,,,,,f,id08872,,test,speakers
vox2,id08873,,,,,f,id08873,,train,speakers
vox2,id08875,,,,,f,id08875,,train,speakers
vox2,id08876,,,,,f,id08876,,val,speakers
vox2,id08877,,,,,f,id08877,,train,speakers
vox2,id08878,,,,,f,id08878,,train,speakers
vox2,id08879,,,,,f,id08879,,train,speakers
vox2,id08881,,,,,m,id08881,,test,speakers
vox2,id08882,,,,,m,id08882,,train,speakers
vox2,id08883,,,,,f,id08883,,train,speakers
vox2,id08884,,,,,m,id08884,,train,speakers
vox2,id08885,,,,,m,id08885,,val,speakers
vox2,id08887,,,,,m,id08887,,train,speakers
vox2,id08890,,,,,m,id08890,,test,speakers
vox2,id08891,,,,,m,id08891,,train,speakers
vox2,id08892,,,,,m,id08892,,train,speakers
vox2,id08896,,,,,f,id08896,,train,speakers
vox2,id08898,,,,,f,id08898,,train,speakers
vox2,id08900,,,,,f,id08900,,train,speakers
vox2,id08901,,,,,m,id08901,,train,speakers
vox2,id08902,,,,,m,id08902,,train,speakers
vox2,id08903,,,,,m,id08903,,val,speakers
vox2,id08904,,,,,m,id08904,,train,speakers
vox2,id08906,,,,,m,id08906,,train,speakers
vox2,id08907,,,,,m,id08907,,train,speakers
vox2,id08909,,,,,m,id08909,,train,speakers
vox2,id08910,,,,,m,id08910,,train,speakers
vox2,id08912,,,,,m,id08912,,val,speakers
vox2,id08913,,,,,m,id08913,,train,speakers
vox2,id08915,,,,,m,id08915,,train,speakers
vox2,id08916,,,,,m,id08916,,train,speakers
vox2,id08917,,,,,f,id08917,,test,speakers
vox2,id08919,,,,,m,id08919,,train,speakers
vox2,id08920,,,,,m,id08920,,train,speakers
vox2,id08923,,,,,f,id08923,,train,speakers
vox2,id08925,,,,,m,id08925,,train,speakers
vox2,id08926,,,,,m,id08926,,test,speakers
vox2,id08927,,,,,m,id08927,,train,speakers
vox2,id08928,,,,,m,id08928,,train,speakers
vox2,id08929,,,,,m,id08929,,train,speakers
vox2,id08930,,,,,f,id08930,,val,speakers
vox2,id08931,,,,,m,id08931,,train,speakers
vox2,id08933,,,,,m,id08933,,train,speakers
vox2,id08936,,,,,f,id08936,,train,speakers
vox2,id08937,,,,,f,id08937,,train,speakers
vox2,id08938,,,,,m,id08938,,train,speakers
vox2,id08940,,,,,m,id08940,,train,speakers
vox2,id08941,,,,,f,id08941,,train,speakers
vox2,id08942,,,,,m,id08942,,train,speakers
vox2,id08944,,,,,m,id08944,,test,speakers
vox2,id08945,,,,,m,id08945,,train,speakers
vox2,id08950,,,,,m,id08950,,train,speakers
vox2,id08953,,,,,m,id08953,,test,speakers
vox2,id08954,,,,,m,id08954,,train,speakers
vox2,id08955,,,,,m,id08955,,train,speakers
vox2,id08967,,,,,m,id08967,,train,speakers
vox2,id08968,,,,,m,id08968,,train,speakers
vox2,id08969,,,,,m,id08969,,train,speakers
vox2,id08971,,,,,m,id08971,,test,speakers
vox2,id08972,,,,,m,id08972,,train,speakers
vox2,id08973,,,,,m,id08973,,train,speakers
vox2,id08974,,,,,m,id08974,,train,speakers
vox2,id08975,,,,,m,id08975,,val,speakers
vox2,id08976,,,,,m,id08976,,train,speakers
vox2,id08977,,,,,m,id08977,,train,speakers
vox2,id08980,,,,,m,id08980,,test,speakers
vox2,id08981,,,,,m,id08981,,train,speakers
vox2,id08982,,,,,m,id08982,,train,speakers
vox2,id08983,,,,,m,id08983,,train,speakers
vox2,id08984,,,,,m,id08984,,val,speakers
vox2,id08992,,,,,f,id08992,,train,speakers
vox2,id08993,,,,,f,id08993,,val,speakers
vox2,id08994,,,,,m,id08994,,train,speakers
vox2,id08996,,,,,m,id08996,,train,speakers
vox2,id08997,,,,,m,id08997,,train,speakers
vox2,id08998,,,,,m,id08998,,train,speakers
vox2,id08999,,,,,m,id08999,,train,speakers
vox2,id09000,,,,,m,id09000,,train,speakers
vox2,id09003,,,,,m,id09003,,train,speakers
vox2,id09004,,,,,m,id09004,,val,speakers
vox2,id09005,,,,,m,id09005,,train,speakers
vox2,id09006,,,,,m,id09006,,train,speakers
vox2,id09007,,,,,m,id09007,,train,speakers
vox2,id09008,,,,,m,id09008,,train,speakers
vox2,id09009,,,,,m,id09009,,train,speakers
vox2,id09010,,,,,f,id09010,,train,speakers
vox2,id09012,,,,,f,id09012,,train,speakers
vox2,id09013,,,,,m,id09013,,val,speakers
vox2,id09015,,,,,m,id09015,,train,speakers
vox2,id09016,,,,,m,id09016,,train,speakers
vox2,id09018,,,,,m,id09018,,train,speakers
vox2,id09020,,,,,m,id09020,,train,speakers
vox2,id09021,,,,,m,id09021,,train,speakers
vox2,id09022,,,,,f,id09022,,val,speakers
vox2,id09024,,,,,m,id09024,,train,speakers
vox2,id09025,,,,,m,id09025,,train,speakers
vox2,id09027,,,,,m,id09027,,train,speakers
vox2,id09028,,,,,m,id09028,,train,speakers
vox2,id09029,,,,,m,id09029,,val,speakers
vox2,id09030,,,,,m,id09030,,train,speakers
vox2,id09031,,,,,m,id09031,,val,speakers
vox2,id09032,,,,,m,id09032,,train,speakers
vox2,id09033,,,,,m,id09033,,train,speakers
vox2,id09034,,,,,m,id09034,,train,speakers
vox2,id09035,,,,,m,id09035,,train,speakers
vox2,id09036,,,,,m,id09036,,train,speakers
vox2,id09038,,,,,m,id09038,,val,speakers
vox2,id09039,,,,,m,id09039,,train,speakers
vox2,id09040,,,,,m,id09040,,val,speakers
vox2,id09044,,,,,m,id09044,,train,speakers
vox2,id09046,,,,,m,id09046,,train,speakers
vox2,id09047,,,,,m,id09047,,val,speakers
vox2,id09048,,,,,m,id09048,,train,speakers
vox2,id09049,,,,,m,id09049,,train,speakers
vox2,id09051,,,,,m,id09051,,train,speakers
vox2,id09052,,,,,m,id09052,,train,speakers
vox2,id09053,,,,,m,id09053,,train,speakers
